?label	?exact	?broad	?narrow	?related	?subset	?uri
"watercourse"			"reach"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"reach"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rill"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"rivulet"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"run"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"runnel"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seachannel"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"seaway"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"spillway"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"stream"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"tideway"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"wash"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"awawa"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"barranca"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"beck"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"branch"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"brook"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"course"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"draw"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"moat"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"narrows"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercourse"			"water gap"	"narrows (hydrographic)"		"http://purl.obolibrary.org/obo/ENVO_00000029"
"watercraft"						"http://purl.obolibrary.org/obo/ENVO_01000613"
"waterfall"	"WATERFALL"			"cascade"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"WATERFALL"			"cataract"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"WATERFALL"			"fall"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"WATERFALL"			"falls"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"force"			"cascade"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"force"			"cataract"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"force"			"fall"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"force"			"falls"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"linn"			"cascade"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"linn"			"cataract"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"linn"			"fall"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"linn"			"falls"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"waterfalls"			"cascade"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"waterfalls"			"cataract"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"waterfalls"			"fall"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterfall"	"waterfalls"			"falls"		"http://purl.obolibrary.org/obo/ENVO_00000040"
"waterhole"	"water hole"			"water hole"		"http://purl.obolibrary.org/obo/ENVO_00000547"
"waterhole"	"water hole"			"waterhole"		"http://purl.obolibrary.org/obo/ENVO_00000547"
"watershed"	"divide"			"RIDGE LINE"		"http://purl.obolibrary.org/obo/ENVO_00000292"
"watershed"	"divide"			"divide"		"http://purl.obolibrary.org/obo/ENVO_00000292"
"watershed"	"divide"			"drainage basin"		"http://purl.obolibrary.org/obo/ENVO_00000292"
"watershed"	"water divide"			"RIDGE LINE"		"http://purl.obolibrary.org/obo/ENVO_00000292"
"watershed"	"water divide"			"divide"		"http://purl.obolibrary.org/obo/ENVO_00000292"
"watershed"	"water divide"			"drainage basin"		"http://purl.obolibrary.org/obo/ENVO_00000292"
"waterspout"	"water spout"					"http://purl.obolibrary.org/obo/ENVO_01001487"
"wave-cut platform"				"marine terrace"		"http://purl.obolibrary.org/obo/ENVO_00000421"
"wax"						"http://purl.obolibrary.org/obo/ENVO_01000575"
"weapons test site"						"http://purl.obolibrary.org/obo/ENVO_00000559"
"weather"						"http://purl.obolibrary.org/obo/ENVO_01001078"
"weather front"	"meteorological front"				"envoAtmo"	"http://purl.obolibrary.org/obo/ENVO_01001681"
"weir"	"weir"					"http://purl.obolibrary.org/obo/ENVO_00000535"
"welding fume"						"http://purl.obolibrary.org/obo/ENVO_02000113"
"well"						"http://purl.obolibrary.org/obo/ENVO_00000026"
"well-mixed estuary"						"http://purl.obolibrary.org/obo/ENVO_01001653"
"western boundary current"						"http://purl.obolibrary.org/obo/ENVO_01000103"
"wet macroburst"						"http://purl.obolibrary.org/obo/ENVO_01001753"
"wet meadow ecosystem"						"http://purl.obolibrary.org/obo/ENVO_01000449"
"wet microburst"						"http://purl.obolibrary.org/obo/ENVO_01001756"
"wet pitfall trap"					"envoCesab"	"http://purl.obolibrary.org/obo/ENVO_01000978"
"wet snow avalanche"					"environmental_hazards"	"http://purl.obolibrary.org/obo/ENVO_03000107"
"wet snow avalanche"					"envoPolar"	"http://purl.obolibrary.org/obo/ENVO_03000107"
"wetland area"				"WetlandRegion"		"http://purl.obolibrary.org/obo/ENVO_00000043"
"wetland ecosystem"	"WETLAND"		"EstuarineWetland"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"EstuarineWetland"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"EstuarineWetland"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"LacustrineWetland"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"LacustrineWetland"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"LacustrineWetland"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"MarineWetland"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"MarineWetland"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"MarineWetland"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"PalustrineWetland"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"PalustrineWetland"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"PalustrineWetland"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"RiparianWetland"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"RiparianWetland"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"RiparianWetland"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"TerrestialWetland"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"TerrestialWetland"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"TerrestialWetland"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"back marsh"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"back marsh"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"back marsh"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"backswamp"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"backswamp"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"backswamp"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"backwater"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"backwater"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"backwater"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"barrier flat"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"barrier flat"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"barrier flat"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"blanket bog"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"blanket bog"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"blanket bog"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"bog"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"bog"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"bog"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"cienaga"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"cienaga"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"cienaga"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"dismal"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"dismal"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"dismal"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"everglade"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"everglade"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"everglade"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"floating marsh"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"floating marsh"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"floating marsh"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"forested wetland"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"forested wetland"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"forested wetland"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"marsh"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"marsh"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"marsh"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"mire"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"mire"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"mire"	"muskeg"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"mud flat"	"moor"		"http://purl.obolibrary.org/obo/ENVO_01001209"
"wetland ecosystem"	"WETLAND"		"mud flat"	"morass"		"http://purl.obolibrary.org/obo/ENVO_01001209"
