x,xl,p,pl,y,yl
http://purl.obolibrary.org/obo/ENVO_00005800,desert sand,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000097,desert
http://purl.obolibrary.org/obo/ENVO_00005750,grassland soil,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000106,grassland
http://purl.obolibrary.org/obo/ENVO_00002263,garden soil,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000011,garden
http://purl.obolibrary.org/obo/ENVO_01000712,riverine flood,http://purl.obolibrary.org/obo/RO_0002150,,http://purl.obolibrary.org/obo/ENVO_00000022,river
http://purl.obolibrary.org/obo/ENVO_01000124,marine supra-littoral zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000125,marine littoral zone
http://purl.obolibrary.org/obo/ENVO_00005795,marine mud,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000447,marine biome
http://purl.obolibrary.org/obo/ENVO_02500043,pollution monitoring,http://purl.obolibrary.org/obo/RO_0002233,,http://purl.obolibrary.org/obo/ENVO_02500036,environmental pollution
http://purl.obolibrary.org/obo/ENVO_01000221,temperate woodland biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000206,temperate
http://purl.obolibrary.org/obo/ENVO_01000322,brackish water environment,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002019,brackish water
http://purl.obolibrary.org/obo/ENVO_01000650,stream channel,http://purl.obolibrary.org/obo/RO_0001015,,http://purl.obolibrary.org/obo/ENVO_00000023,stream
http://purl.obolibrary.org/obo/ENVO_01000600,rainwater,http://purl.obolibrary.org/obo/RO_0002353,,http://purl.obolibrary.org/obo/ENVO_01000703,hydrological precipitation process
http://purl.obolibrary.org/obo/ENVO_01000678,tectonic earthquake,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_01000669,active geological fault
http://purl.obolibrary.org/obo/ENVO_02500040,plastic pollution,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_01000404,plastic
http://purl.obolibrary.org/obo/ENVO_00000105,lake surface,http://purl.obolibrary.org/obo/ENVO_01001307,partially_surrounded_by,http://purl.obolibrary.org/obo/ENVO_00002005,air
http://purl.obolibrary.org/obo/ENVO_01000023,marine pelagic biome,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00001999,marine water body
http://purl.obolibrary.org/obo/ENVO_00000100,valley,http://purl.obolibrary.org/obo/RO_0002354,,http://purl.obolibrary.org/obo/ENVO_02500028,erosion
http://purl.obolibrary.org/obo/ENVO_00005755,field soil,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000114,agricultural field
http://purl.obolibrary.org/obo/ENVO_00000094,volcanic feature,http://purl.obolibrary.org/obo/RO_0002354,,http://purl.obolibrary.org/obo/ENVO_01000634,volcanic eruption
http://purl.obolibrary.org/obo/ENVO_01000399,tropical needleleaf forest,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000210,tropical coniferous forest biome
http://purl.obolibrary.org/obo/ENVO_01000605,car,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000610,motor
http://purl.obolibrary.org/obo/ENVO_01000236,basalt,http://purl.obolibrary.org/obo/RO_0001000,,http://purl.obolibrary.org/obo/ENVO_01000234,mafic lava
http://purl.obolibrary.org/obo/ENVO_02500015,forest area expansion,http://purl.obolibrary.org/obo/ENVO_02500016,results in expansion of,http://purl.obolibrary.org/obo/ENVO_00000111,forest
http://purl.obolibrary.org/obo/ENVO_00001998,soil,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000155,organic material
http://purl.obolibrary.org/obo/ENVO_00000433,kame terrace,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000542,kame
http://purl.obolibrary.org/obo/ENVO_01000688,lake coast,http://purl.obolibrary.org/obo/RO_0002131,,http://purl.obolibrary.org/obo/ENVO_01000635,land
http://purl.obolibrary.org/obo/ENVO_01000323,atmospheric boundary layer,http://purl.obolibrary.org/obo/RO_0002007,,http://purl.obolibrary.org/obo/ENVO_01000267,atmosphere
http://purl.obolibrary.org/obo/ENVO_00002160,estuarine mud,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000045,estuary
http://purl.obolibrary.org/obo/ENVO_00000538,arrugado,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000482,sea floor
http://purl.obolibrary.org/obo/ENVO_01001304,oasis,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000027,spring
http://purl.obolibrary.org/obo/ENVO_00002150,coastal sea water,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_01000706,soil erosion,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_01000459,asphalt concrete,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000461,refined asphalt
http://purl.obolibrary.org/obo/ENVO_00000345,grain of beach sand,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00002138,beach sand
http://purl.obolibrary.org/obo/ENVO_00002209,saline lake sediment,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000019,saline lake
http://purl.obolibrary.org/obo/ENVO_01000194,montane grassland biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000342,montane
http://purl.obolibrary.org/obo/ENVO_01000108,marine cold-water sphere,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_01000075,marine thermocline
http://purl.obolibrary.org/obo/ENVO_01000184,subtropical desert biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000205,subtropical
http://purl.obolibrary.org/obo/ENVO_01000391,tropical semi-evergreen moist broadleaf forest,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000204,tropical
http://purl.obolibrary.org/obo/ENVO_02500005,land degradation,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_01000635,land
http://purl.obolibrary.org/obo/ENVO_01000307,saline water environment,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002010,saline water
http://purl.obolibrary.org/obo/ENVO_00000301,chaparral,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000207,mediterranean
http://purl.obolibrary.org/obo/ENVO_01000503,burnt-brick exterior wall,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000501,burnt brick
http://purl.obolibrary.org/obo/ENVO_00000526,cleft,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000087,cliff
http://purl.obolibrary.org/obo/ENVO_01000493,stone building floor,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00001995,rock
http://purl.obolibrary.org/obo/ENVO_00005761,meadow soil,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000108,meadow
http://purl.obolibrary.org/obo/ENVO_01000209,subtropical coniferous forest biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000205,subtropical
http://purl.obolibrary.org/obo/ENVO_00000421,wave-cut platform,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_00002870,adobe,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000017,sand
http://purl.obolibrary.org/obo/ENVO_01000403,tropical mangrove,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000204,tropical
http://purl.obolibrary.org/obo/ENVO_01000719,snowmelt,http://purl.obolibrary.org/obo/RO_0002233,,http://purl.obolibrary.org/obo/ENVO_01000406,snow
http://purl.obolibrary.org/obo/ENVO_00000092,sea beach,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_00000298,iceberg,http://purl.obolibrary.org/obo/ENVO_01001307,partially_surrounded_by,http://purl.obolibrary.org/obo/ENVO_00000063,water body
http://purl.obolibrary.org/obo/ENVO_08000001,axilla skin environment,http://purl.obolibrary.org/obo/ENVO_2100001,determined by,http://purl.obolibrary.org/obo/UBERON_0015474,axilla skin
http://purl.obolibrary.org/obo/ENVO_01000242,desert scrubland,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000097,desert
http://purl.obolibrary.org/obo/ENVO_00000093,lacustrine beach,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.obolibrary.org/obo/ENVO_00000420,tombolo,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000303,sea coast
http://purl.obolibrary.org/obo/ENVO_00002013,igneous rock,http://purl.obolibrary.org/obo/RO_0001000,,http://purl.obolibrary.org/obo/ENVO_01000231,lava
http://purl.obolibrary.org/obo/ENVO_01000624,hydrological condensation process,http://purl.obolibrary.org/obo/RO_0002233,,http://purl.obolibrary.org/obo/ENVO_01000268,atmospheric water vapour
http://purl.obolibrary.org/obo/ENVO_01000438,lava flow,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_01000231,lava
http://purl.obolibrary.org/obo/ENVO_01000000,humus,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_00000018,dry river,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_0010163,dry river valley
http://purl.obolibrary.org/obo/ENVO_00000423,river island,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000022,river
http://purl.obolibrary.org/obo/ENVO_01000412,circalittoral zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000126,marine sub-littoral zone
https://purl.obolibrary.org/obo/ENVO_01000548,eutrophic lake,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_00002224,eutrophic water
http://purl.obolibrary.org/obo/ENVO_01000565,lantern,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000566,lamp
http://purl.obolibrary.org/obo/ENVO_00000092,sea beach,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000016,sea
http://purl.obolibrary.org/obo/ENVO_01000397,temperate broadleaf evergreen forest,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000206,temperate
http://purl.obolibrary.org/obo/ENVO_00000342,ice cap dome,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000145,ice cap
http://purl.obolibrary.org/obo/ENVO_00000476,lake inlet,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.obolibrary.org/obo/ENVO_01000136,drop stone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000501,bed
http://purl.obolibrary.org/obo/ENVO_01000175,woodland biome,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000109,woodland
http://purl.obolibrary.org/obo/ENVO_01000659,igneous intrusion,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000256,mineral material
http://purl.obolibrary.org/obo/ENVO_00001998,soil,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000016,silt
http://purl.obolibrary.org/obo/ENVO_00000141,bank,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000395,channel
http://purl.obolibrary.org/obo/ENVO_00000529,beach ridge,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000091,beach
http://purl.obolibrary.org/obo/ENVO_00000015,ocean,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00002149,sea water
http://purl.obolibrary.org/obo/ENVO_01000461,refined asphalt,http://purl.obolibrary.org/obo/RO_0001000,,http://purl.obolibrary.org/obo/ENVO_00002984,petroleum
http://purl.obolibrary.org/obo/ENVO_01000057,marine algal bloom,http://purl.obolibrary.org/obo/RO_0001025,,http://purl.obolibrary.org/obo/ENVO_00000447,marine biome
http://purl.obolibrary.org/obo/ENVO_02500014,forest process,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_00000111,forest
http://purl.obolibrary.org/obo/ENVO_01000472,building roof,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000470,building envelope
http://purl.obolibrary.org/obo/ENVO_01000386,temperate deciduous needleleaf forest,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000211,temperate coniferous forest biome
http://purl.obolibrary.org/obo/ENVO_00002178,iron-reducing zone of petroleum contaminated sediment,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00002115,petroleum contaminated sediment
http://purl.obolibrary.org/obo/ENVO_01000458,concrete,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000462,masonry cement
http://purl.obolibrary.org/obo/ENVO_00000528,ice cap ridge,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000145,ice cap
http://purl.obolibrary.org/obo/ENVO_00002277,back-arc basin,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000426,ocean floor
http://purl.obolibrary.org/obo/ENVO_01000213,subtropical shrubland biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000205,subtropical
http://purl.obolibrary.org/obo/ENVO_00000207,oceanic zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000015,ocean
http://purl.obolibrary.org/obo/ENVO_00000513,reservoir bed,http://purl.obolibrary.org/obo/RO_0002220,,http://purl.obolibrary.org/obo/ENVO_00000025,reservoir
http://purl.obolibrary.org/obo/ENVO_01000177,grassland biome,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000106,grassland
http://purl.obolibrary.org/obo/ENVO_00005777,steppe soil,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000262,steppe
http://purl.obolibrary.org/obo/ENVO_00005747,compost soil,http://purl.obolibrary.org/obo/RO_0001000,,http://purl.obolibrary.org/obo/ENVO_00002170,compost
http://purl.obolibrary.org/obo/ENVO_01000711,coastal flood,http://purl.obolibrary.org/obo/RO_0002131,,http://purl.obolibrary.org/obo/ENVO_01000687,coast
http://purl.obolibrary.org/obo/ENVO_00000129,stream valley,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000023,stream
http://purl.obolibrary.org/obo/ENVO_02500013,reforestation,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_02500015,forest area expansion
http://purl.obolibrary.org/obo/ENVO_01000684,glacial ice thrusting,http://purl.obolibrary.org/obo/RO_0000057,,http://purl.obolibrary.org/obo/ENVO_00000133,glacier
http://purl.obolibrary.org/obo/ENVO_01000388,tropical semi-deciduous broadleaf forest,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000204,tropical
http://purl.obolibrary.org/obo/ENVO_00000413,pingo,http://purl.obolibrary.org/obo/ENVO_01001307,partially_surrounded_by,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_01000383,temperate evergreen needleleaf forest,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_01000211,temperate coniferous forest biome
http://purl.obolibrary.org/obo/ENVO_00000272,confluence,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000023,stream
http://purl.obolibrary.org/obo/ENVO_01000065,marine oxygen minimum zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00001999,marine water body
http://purl.obolibrary.org/obo/ENVO_02500044,urban pollution,http://purl.obolibrary.org/obo/RO_0002233,,http://purl.obolibrary.org/obo/ENVO_01000249,urban biome
http://purl.obolibrary.org/obo/ENVO_01000662,scoria,http://purl.obolibrary.org/obo/RO_0002353,,http://purl.obolibrary.org/obo/ENVO_01000634,volcanic eruption
http://purl.obolibrary.org/obo/ENVO_00000156,desert oasis,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000097,desert
http://purl.obolibrary.org/obo/ENVO_01000215,temperate shrubland biome,http://purl.obolibrary.org/obo/envo#has_condition,has_condition,http://purl.obolibrary.org/obo/ENVO_01000206,temperate
http://purl.obolibrary.org/obo/ENVO_01000656,effusive eruption,http://purl.obolibrary.org/obo/RO_0002234,,http://purl.obolibrary.org/obo/ENVO_01000231,lava
http://purl.obolibrary.org/obo/ENVO_01000602,truck,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000610,motor
http://purl.obolibrary.org/obo/ENVO_00001998,soil,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_01000017,sand
http://purl.obolibrary.org/obo/ENVO_00000257,flood fringe,http://purl.obolibrary.org/obo/ENVO_01001307,partially_surrounded_by,http://purl.obolibrary.org/obo/ENVO_01000710,flood
http://purl.obolibrary.org/obo/ENVO_01000018,gravel,http://purl.obolibrary.org/obo/BFO_0000051,,http://purl.obolibrary.org/obo/ENVO_00000341,piece of gravel
http://purl.obolibrary.org/obo/ENVO_01000456,concrete masonry unit,http://purl.obolibrary.org/obo/RO_0002473,,http://purl.obolibrary.org/obo/ENVO_01000458,concrete
http://purl.obolibrary.org/obo/ENVO_00000318,high tide zone,http://purl.obolibrary.org/obo/BFO_0000050,,http://purl.obolibrary.org/obo/ENVO_00000316,intertidal zone
http://purl.obolibrary.org/obo/ENVO_02500037,air pollution,http://purl.obolibrary.org/obo/BFO_0000066,,http://purl.obolibrary.org/obo/ENVO_00002005,air
